"1916","Colombia","Escuela Superior de Administracion Pública (ESAP)","null","","null","null","/node/295077","","Public","Low","null","241","null","null",
"1917","Colombia","Universidad de America","null","","null","null","/node/295483","","null","null","null","null","null","null",
"1918","Colombia","Universidad de Cartagena","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-cartagena-_592560cf2aeae70239af54c6_medium.jpg","null","null","/node/293435","","Public","Medium","13,003","686","22","null",
"1919","Colombia","Academia Idiomas Smart","null","","null","null","/node/295977","","null","null","null","null","null","null",
"1920","Colombia","Universidad de Caldas","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-caldas-_592560cf2aeae70239af54c4_medium.jpg","null","null","/node/293433","","Public","Medium","11,500","692","6","null",
"1921","Colombia","Canadian College LTDA","null","","null","null","/node/295978","","null","null","null","null","null","null",
"1922","Colombia","National University of Colombia","null","","null","null","/node/295251","","null","null","null","null","null","null",
"1923","Colombia","Instituto Tecnológico Metropolitano - ITM","null","","null","null","/node/293371","","Public","Low","5,901","829","null","null",
"1924","Colombia","Universidad Libre","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-libre-_592560cf2aeae70239af54fe_medium.jpg","null","null","/node/293491","","Private","Low","10,712","1,216","null","null",
"1925","Colombia","University of Cundinamarca","null","","null","null","/node/295843","","null","null","null","null","null","null",
"1926","Colombia","Universidad de Santander","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-santander_592560cf2aeae70239af54e4_medium.jpg","null","null","/node/293463","","Private","Low","7,599","784","null","null",
"1927","Colombia","Escuela de Ingeniería de Antioquia","null","","null","null","/node/293365","","Private","Low","1,712","78","1","null",
"1928","Colombia","Universidad Autónoma del Caribe","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-autnoma-del-caribe_592560cf2aeae70239af5939_medium.jpg","null","null","/node/295886","","Private","Medium","11,210","487","65","null",
"1929","Colombia","Institución Universitaria Esumer","null","","null","null","/node/295881","","null","null","null","null","null","null",
"1930","Colombia","Universidad del Magdalena","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-del-magdalena_592560cf2aeae70239af5152_medium.jpg","null","null","/node/296882","","Public","Medium","11,425","471","14","null",
"1931","Colombia","Universidad de Córdoba - Colombia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-crdoba-colombia_592560cf2aeae70239af54ca_medium.jpg","null","null","/node/293439","","Public","Medium","8,598","259","null","null",
"1932","Colombia","Universidad de Pamplona","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-pamplona-_592560cf2aeae70239af54da_medium.jpg","null","null","/node/293455","","Public","Low","16,596","901","null","null",
"1933","Colombia","Escuela Colombiana de Ingeniería Julio Garavito","null","","null","null","/node/293364","","Private","Low","4,223","388","null","null",
"1934","Colombia","Universidad CES","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-ces_592560cf2aeae70239af5602_medium.jpg","null","null","/node/293660","","Private","High","3,359","343","40","null",
"1935","Colombia","Universidad EAFIT","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-eafit_592560cf2aeae70239af4d9b_medium.jpg","null","null","/node/294696","","Private","High","11,460","553","340","null",
"1936","Colombia","Universidad Tecnológica de Pereira","null","","null","null","/node/296879","","Public","null","18,172","702","1","null",
"1937","Colombia","Universidad Del Quindío","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-del-quindo-_592560cf2aeae70239af5156_medium.jpg","null","null","/node/296861","","Public","Low","18,646","563","7","null",
"1938","Colombia","Universidad del Cauca","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-del-cauca_592560cf2aeae70239af514c_medium.jpg","null","null","/node/296877","","Public","null","12,927","718","null","null",
"1939","Colombia","Universidad de Manizales","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-manizales-_592560cf2aeae70239af54d5_medium.jpg","null","null","/node/293450","","Private","Medium","4,528","192","null","null",
"1940","Colombia","Fundación Universidad de Bogotá Jorge Tadeo Lozano","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/fundacin-universidad-de-bogot-jorge-tadeo-lozano_592560cf2aeae70239af5482_medium.jpg","null","null","/node/293369","","Private","Medium","10,009","596","38","null",
"1941","Colombia","Universidad Santo Tomás - Colombia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-santo-toms-colombia_592560cf2aeae70239af5516_medium.jpg","null","null","/node/293513","","Private","Low","29,852","1,880","11","null",
"1942","Colombia","Fundación Universitaria Konrad Lorenz","null","","null","null","/node/294312","","null","null","null","null","null","null",
"1943","Italy","University of Naples - Federico II","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-naples-federico-ii_432_medium.jpg","null","null","/node/294819","http://www.unina.it","Public","Very High","79,894","2,359","369","1",
"1952","Italy","Università degli Studi di Pavia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-degli-studi-di-pavia_493_medium_1.jpg","null","null","/node/297512","http://www.unipv.eu/site/en/home.html","Public","High","23,927","1,141","1,652","1",
"1961","Italy","Politecnico di Milano","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/politecnico-di-milano_407_medium_2.jpg","null","null","/node/294853","http://www.polinternational.polimi.it","Public","Very High","36,277","1,500","5,593","null",
"1970","Italy","University of Modena and Reggio Emilia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-modena-and-reggio-emilia_411_medium_0.jpg","null","null","/node/294849","http://www.international.unimore.it/","Public","High","23,336","723","1,367","1",
"1979","Italy","Politecnico di Torino","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/politecnico-di-torino_633_medium.jpg","null","null","/node/297228","http://www.polito.it/index.php?lang=en","Public","Very High","31,166","840","4,485","1",
"1988","Italy","IULM - International University of Languages and Media","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/iulm-international-university-of-languages-and-media_592560cf2aeae70239af5008_medium_0.jpg","null","null","/node/296550","http://www.iulm.com","null","null","null","null","null","1",
"1997","Italy","ESCP EUROPE - Torino","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/escp-europe-torino_1890_medium.jpg","null","null","/node/294805","http://www.escpeurope.eu","null","null","null","null","null","1",
"2006","Italy","Università Cattolica del Sacro Cuore","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universitcattolica-del-sacro-cuore_406_medium.jpg","null","null","/node/294854","http://www.ucscinternational.it","Private","Very High","30,263","1,600","2,360","1",
"2015","Italy","Alma Mater Studiorum - University of Bologna","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/alma-mater-studiorum-university-of-bologna_592560cf2aeae70239af4ac0_medium.jpg","null","null","/node/294595","http://www.unibo.it/en/","Public","Very High","63,399","2,990","4,195","1",
"2024","Italy","LUISS University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/luiss-university_592560cf2aeae70239af4d87_medium_0.jpg","null","null","/node/297060","http://www.luiss.edu","null","null","null","null","null","null",
"2033","Italy","Bocconi University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bocconi-university_592560cf2aeae70239af4abf_medium_0.jpg","null","null","/node/294596","http://www.unibocconi.eu/graduateguidance","Private","Very High","13,377","802","1,597","1",
"2042","Italy","LUMSA University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lumsa-university_592560cf2aeae70239af5a86_medium_0.jpg","null","null","/node/309702","http://www.lumsa.it/en","null","null","null","null","null","1",
"2051","Italy","University of Pisa","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-pisa_499_medium_1.jpg","null","null","/node/297565","","Public","Very High","51,510","2,517","2,092","null",
"2052","Italy","Sapienza University of Rome","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/sapienza-university-of-rome_532_medium_0.jpg","null","null","/node/297489","","Public","Very High","108,229","3,381","7,650","null",
"2053","Italy","Università di Padova","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universitdi-padova_480_medium.jpg","null","null","/node/297578","","Public","Very High","61,801","2,038","2,693","null",
"2054","Italy","University of Milan","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-milan_1873_medium_0.jpg","null","null","/node/294778","","Public","Very High","56,425","2,454","3,260","null",
"2055","Italy","University of Trento","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-trento_623_medium.jpg","null","null","/node/297238","","Public","Very High","16,881","931","1,116","null",
"2056","Italy","University of Florence","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-florence_208_medium.jpg","null","null","/node/294412","","Public","Very High","53,016","3,195","3,897","null",
"2057","Italy","University of Rome "Tor Vergata"","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-rome-tor-vergata_592560cf2aeae70239af4c99_medium.jpg","null","null","/node/297487","","Public","Very High","36,930","1,694","3,790","null",
"2058","Italy","University of Turin","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-turin_632_medium.jpg","null","null","/node/297229","","Public","Very High","62,026","2,679","4,267","null",
"2059","Italy","University of Milano-Bicocca","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-milano-bicocca_14336_medium.jpg","null","null","/node/293783","","Public","Very High","33,945","1,205","1,994","null",
"2060","Italy","Ca' Foscari University of Venice","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ca-foscari-university-of-venice_764_medium_0.jpg","null","null","/node/297066","","Public","High","21,387","546","1,123","null",
"2061","Italy","University of Trieste","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-trieste_624_medium.jpg","null","null","/node/297237","","Public","High","15,728","1,340","1,358","null",
"2062","Italy","University of Genoa","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-genoa_592560cf2aeae70239af4b62_medium.jpg","null","null","/node/294360","","Public","High","31,222","1,294","2,879","null",
"2063","Italy","Università degli studi Roma Tre","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-degli-studi-roma-tre_15002_medium.jpg","null","null","/node/296979","","Public","High","34,863","817","1,566","null",
"2064","Italy","University of Brescia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-brescia_592560cf2aeae70239af5666_medium_0.jpg","null","null","/node/293775","","Public","Very High","15,279","518","1,002","null",
"2065","Italy","Università degli Studi di Perugia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-degli-studi-di-perugia_497_medium.jpg","null","null","/node/297567","","Public","High","23,732","1,053","1,258","null",
"2066","Italy","University of Siena","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-siena_561_medium.jpg","null","null","/node/297347","","Public","High","17,237","812","1,114","null",
"2067","Italy","Catania University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/catania-university_592560cf2aeae70239af4aeb_medium.jpg","null","null","/node/294552","","Public","High","42,915","1,384","274","null",
"2068","Italy","University of Bari","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-bari_45_medium_0.jpg","null","null","/node/294611","","Public","High","48,519","1,788","770","null",
"2069","Italy","Verona University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/verona-university_14329_medium.jpg","null","null","/node/293776","","Public","High","25,117","1,220","1,307","null",
"2070","Italy","University of Parma","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-parma_592560cf2aeae70239af536e_medium_0.jpg","null","null","/node/295243","","null","null","null","null","null","null",
"2071","Italy","Universita' per Stranieri di Perugia","null","","null","null","/node/296540","","null","null","null","null","null","null",
"2072","Italy","Universita' di Camerino","null","","null","null","/node/296549","","null","null","null","null","null","null",
"2073","Italy","International School for Advanced Studies of Trieste","null","","null","null","/node/295259","","null","null","null","null","null","null",
"2074","Italy","Laureate Art, Architecture and Design","null","","null","null","/node/296045","","null","null","null","null","null","null",
"2075","Italy","Seconda Università degli Studi di Napoli","null","","null","null","/node/309624","","null","null","null","null","null","null",
"2076","Italy","Universitö degli Studi di Scienze Gastronomiche","null","","null","null","/node/296536","","null","null","null","null","null","null",
"2077","Italy","Luiss Guido Carli","null","","null","null","/node/297082","","null","null","null","null","null","null",
"2078","Italy","Accademia Nazionale di Danza","null","","null","null","/node/293993","","null","null","null","null","null","null",
"2079","Italy","Universita' IUAV di Venezia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universita-iuav-di-venezia_1425_medium.jpg","null","null","/node/296538","","null","null","null","null","null","null",
"2080","Italy","Istituto Marangoni. Milano, Paris, London.","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/istituto-marangoni.-milano-paris-london._734_medium_0.jpg","null","null","/node/297094","","null","null","null","null","null","null",
"2081","Italy","Scuola Normale Superiore di Pisa","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/scuola-normale-superiore-di-pisa_25824_medium.jpg","null","null","/node/295576","","null","Very High","532","86","48","null",
"2082","Italy","MIP - Politecnico Di Milano","null","","null","null","/node/297089","","null","null","null","null","null","null",
"2083","Italy","Universita' degli Studi della Tuscia","null","","null","null","/node/296543","","null","null","null","null","null","null",
"2084","Italy","Seconda Universita' degli Studi di Napoli","null","","null","null","/node/296553","","null","null","null","null","null","null",
"2085","Italy","Link Campus University","null","","null","null","/node/295677","","null","null","null","null","null","null",
"2086","Italy","Pontificia Universita' Lateranense","null","","null","null","/node/296534","","null","null","null","null","null","null",
"2087","Italy","University of Salento","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-salento_592560cf2aeae70239af5000_medium.jpg","null","null","/node/296559","","null","null","null","null","null","null",
"2088","Italy","Università della Calabria","null","","null","null","/node/296977","","null","null","null","null","null","null",
"2089","Italy","Domus Academy","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/domus-academy_24595_medium_1.jpg","null","null","/node/307834","","null","null","null","null","null","null",
"2090","Italy","MIP - POLITECNICO DI MILANO","null","","null","null","/node/295419","","null","null","null","null","null","null",
"2091","Italy","IED Istituto Europeo di Design","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ied-istituto-europeo-di-design_735_medium_2.jpg","null","null","/node/297095","","null","null","null","null","null","null",
"2092","Italy","European University Institute","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/european-university-institute_15283_medium.jpg","null","null","/node/294472","","null","null","null","null","null","null",
"2093","Italy","SDA Bocconi School of Management","null","","null","null","/node/324703","","null","null","null","null","null","null",
"2094","Italy","Universita' degli Studi del Molise","null","","null","null","/node/296539","","null","null","null","null","null","null",
"2095","Italy","MIP - School of Management","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/mip-school-of-management_20201_medium_0.jpg","null","null","/node/296100","","null","null","null","null","null","null",
"2096","Italy","LIUC - Università Cattaneo","null","","null","null","/node/296541","","null","null","null","null","null","null",
"2097","Italy","John Cabot University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/john-cabot-university_15267_medium_0.jpg","null","null","/node/294459","","null","null","null","null","null","null",
"2098","Italy","Accademia Teatro alla Scala","null","","null","null","/node/294079","","null","null","null","null","null","null",
"2099","Italy","Libera Universita' di Bolzano","null","","null","null","/node/296551","","null","null","null","null","null","null",
"2100","Italy","University of Palermo","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-palermo_592560cf2aeae70239af5347_medium.jpg","null","null","/node/295205","","Public","null","40,982","1,767","289","null",
"2101","Italy","SDA Bocconi School of Management","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/sda-bocconi-school-of-management_3076_medium_0.jpg","null","null","/node/324701","","null","null","null","null","null","null",
"2102","Italy","Universitö degli Studi dell'Insubria","null","","null","null","/node/296545","","null","null","null","null","null","null",
"2103","Italy","Universita' degli Studi di Reggio Calabria","null","","null","null","/node/296546","","null","null","null","null","null","null",
"2104","Italy","University of Cagliari","null","","null","null","/node/293787","","null","null","null","null","null","null",
"2105","Italy","Bologna Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bologna-business-school_14815_medium.jpg","null","null","/node/293126","","null","null","null","null","null","null",
"2106","Italy","Universita' degli Studi di Sassari","null","","null","null","/node/296556","","null","null","null","null","null","null",
"2107","Italy","Università della Valle d'Aosta, Université de la Vallée d'Aoste","null","","null","null","/node/294179","","null","null","null","null","null","null",
"2108","Italy","Universita' degli Studi di Napoli "Parthenope"","null","","null","null","/node/296535","","null","null","null","null","null","null",
"2109","Italy","Università degli Studi di Roma "Foro Italico"","null","","null","null","/node/295860","","null","null","null","null","null","null",
"2110","Italy","Politecnico di Bari","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/politecnico-di-bari_592560cf2aeae70239af5002_medium.jpg","null","null","/node/296557","","null","null","null","null","null","null",
"2111","Italy","Accademia Nazionale di Santa Cecilia","null","","null","null","/node/293998","","null","null","null","null","null","null",
"2112","Italy","Accademia nazionale d'arte drammatica Silvio d'Amico","null","","null","null","/node/293991","","null","null","null","null","null","null",
"2113","Italy","Universitö degli Studi Magna Graecia di Catanzaro","null","","null","null","/node/296542","","null","null","null","null","null","null",
"2114","Italy","Universita' degli Studi Suor Orsola Benincasa","null","","null","null","/node/296552","","null","null","null","null","null","null",
"2115","Italy","NABA - Nuova Accademia di Belle Arti","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/naba-nuova-accademia-di-belle-arti_24596_medium_1.jpg","null","null","/node/306111","","null","null","null","null","null","null",
"2116","Italy","SDA Bocconi School of Management","null","","null","null","/node/324705","","null","null","null","null","null","null",
"2117","Italy","Roma Film Academy","null","","null","null","/node/309755","","null","null","null","null","null","null",
"2118","Italy","Trento RISE","null","","null","null","/node/294380","","null","null","null","null","null","null",
"2119","Italy","Università Vita-Salute San Raffaele","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-vita-salute-san-raffaele_592560cf2aeae70239af5016_medium.jpg","null","null","/node/296537","","null","null","null","null","null","null",
"2120","Italy","Universita' degli Studi di Ferrara","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universita-degli-studi-di-ferrara_592560cf2aeae70239af4ffd_medium.jpg","null","null","/node/296561","","Public","High","16,482","586","974","null",
"2121","Italy","LUISS Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/luiss-business-school_14666_medium.jpg","null","null","/node/309742","","null","null","null","null","null","null",
"2122","Italy","Conservatorio Santa Cecilia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/conservatorio-santa-cecilia_14867_medium.jpg","null","null","/node/293995","","null","null","null","null","null","null",
"2123","Italy","The American University of Rome","null","","null","null","/node/295681","","null","null","null","null","null","null",
"2124","Italy","Università degli Studi di Udine","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universit-degli-studi-di-udine_592560cf2aeae70239af5a33_medium.jpg","null","null","/node/334604","","null","null","null","null","null","null",
"2125","Italy","Universita' degli Studi di Cassino","null","","null","null","/node/296548","","null","null","null","null","null","null",
"2126","Italy","Universita' degli Studi "G. d'Annunzio", Chieti e Pescara","null","","null","null","/node/296560","","null","null","null","null","null","null",
"2127","Italy","Vita-Salute San Raffaele Medical School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/vita-salute-san-raffaele-medical-school_28586_medium_1.jpg","null","null","/node/303242","","null","null","null","null","null","null",
"2128","Italy","Università degli Studi di Salerno","null","","null","null","/node/294881","","null","null","null","null","null","null",
"2129","Italy","Universita' degli Studi del Sannio","null","","null","null","/node/296547","","null","null","null","null","null","null",
"2130","Italy","Milano Fashion Institute","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/milano-fashion-institute_592560ea9988f300e2322795_medium.jpg","null","null","/node/358084","","null","null","null","null","null","null",
"2131","Italy","Swiss School of Management - Rome, Italy","null","","null","null","/node/309877","","null","null","null","null","null","null",
"2132","Italy","Università degli studi Guglielmo Marconi","null","","null","null","/node/296920","","null","null","null","null","null","null",
"2133","Italy","Universita' degli Studi della Basilicata","null","","null","null","/node/296544","","null","null","null","null","null","null",
"2134","Italy","Accademia Belle Arti Roma","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/accademia-belle-arti-roma_14802_medium.jpg","null","null","/node/293929","","null","null","null","null","null","null",
"2135","Italy","Universita' degli Studi dell'Aquila","null","","null","null","/node/296555","","null","null","null","null","null","null",
"2136","Italy","Rome Business School","null","","null","null","/node/309858","","null","null","null","null","null","null",
"2137","Italy","Università degli studi di Bergamo","null","","null","null","/node/297086","","null","null","null","null","null","null",
"2138","Italy","Università  del Salento","null","","null","null","/node/295191","","null","null","null","null","null","null",
"2139","Italy","CIMBA Italy","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/cimba-italy_24231_medium_0.jpg","null","null","/node/293118","","null","null","null","null","null","null",
"2140","Italy","Universita' degli Studi di Urbino","null","","null","null","/node/296558","","null","null","null","null","null","null",
"2141","Italy","Universita' degli Studi di Napoli "L'Orientale"","null","","null","null","/node/296554","","null","null","null","null","null","null",
"2142","Italy","Scuola Superiore Sant'Anna Pisa di Studi Universitari e di Perfezionamento","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/scuola-superiore-santanna-pisa-di-studi-universitari-e-di-perfezionamento_751_medium.jpg","null","null","/node/297078","","null","Very High","789","119","135","null",
"2143","Italy","Istituto Superiore per le Industrie Artistiche","null","","null","null","/node/293930","","null","null","null","null","null","null",
"2144","Italy","Universita' degli Studi di Macerata","null","","null","null","/node/297088","","null","null","null","null","null","null",
"2145","Italy","Italian National film school","null","","null","null","/node/307940","","null","null","null","null","null","null",
"2146","Finland","University of Helsinki","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-helsinki_260_medium.jpg","null","null","/node/294264","https://www.helsinki.fi/en","Public","Very High","22,419","2,645","1,234","null",
"2155","Finland","Aalto University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/aalto-university_261_medium.jpg","null","null","/node/294263","","Public","Very High","12,147","1,257","1,831","null",
"2156","Finland","University of Turku","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-turku_634_medium.jpg","null","null","/node/297227","","Public","Very High","12,416","1,394","580","null",
"2157","Finland","University of Jyväskylä","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-jyvskyl_306_medium.jpg","null","null","/node/294178","","Public","Very High","10,339","1,464","603","null",
"2158","Finland","Tampere University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tampere-university-of-technology_1269_medium_0.jpg","null","null","/node/296650","","Public","Very High","5,718","705","563","null",
"2159","Finland","University of Oulu","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-oulu_476_medium.jpg","null","null","/node/297603","","Public","Very High","10,287","1,105","539","null",
"2160","Finland","University of Eastern Finland","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-eastern-finland_327_medium.jpg","null","null","/node/294115","","Public","Very High","11,825","1,050","851","null",
"2161","Finland","University of Tampere","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-tampere_592_medium.jpg","null","null","/node/297269","","Public","Very High","9,451","663","458","null",
"2162","Finland","Abo Akademi University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/abo-akademi-university_592560cf2aeae70239af4f7a_medium.jpg","null","null","/node/296649","","Public","Very High","5,419","496","583","null",
"2163","Finland","University of Art and Design Helsinki","null","","null","null","/node/296647","","null","null","null","null","null","null",
"2164","Finland","Aalto University School of Business","null","","null","null","/node/378231","","null","null","null","null","null","null",
"2165","Finland","Theatre Academy Finland","null","","null","null","/node/296640","","null","null","null","null","null","null",
"2166","Finland","Helsinki Education and Research Area (HERA)","null","","null","null","/node/297084","","null","null","null","null","null","null",
"2167","Finland","HAMK University of Applied Sciences","null","","null","null","/node/296639","","null","null","null","null","null","null",
"2168","Finland","Sibelius Academy","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/sibelius-academy_1279_medium.jpg","null","null","/node/296641","","null","null","null","null","null","null",
"2169","Finland","Lappeenranta University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lappeenranta-university-of-technology_592560cf2aeae70239af4f7d_medium.jpg","null","null","/node/296646","","Private","null","3,403","259","508","null",
"2170","Finland","Arcada","null","","null","null","/node/296637","","null","null","null","null","null","null",
"2171","Finland","University of Joensuu","null","","null","null","/node/296648","","null","null","null","null","null","null",
"2172","Finland","EVTEK University of Applied Sciences","null","","null","null","/node/296643","","null","null","null","null","null","null",
"2173","Finland","University of Lapland","null","","null","null","/node/296642","","null","null","null","null","null","null",
"2174","Finland","Turku University of Applied Sciences","null","","null","null","/node/296638","","null","null","null","null","null","null",
"2175","Finland","Centre for International Mobility (CIMO)","null","","null","null","/node/294529","","null","null","null","null","null","null",
"2176","Finland","Jyväskylä University of Applied Sciences","null","","null","null","/node/296644","","null","null","null","null","null","null",
"2177","Finland","Hanken School of Economics","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/hanken-school-of-economics_595e3f5eacb2953c754e4b33_medium_0.jpg","null","null","/node/360179","","null","null","null","null","null","null",
"2178","Finland","Finnish Academy of Fine Arts","null","","null","null","/node/293938","","null","null","null","null","null","null",
"2179","Azerbaijan","Baku Engineering University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/baku-engineering-university_592560cf2aeae70239af55b6_medium.jpg","null","null","/node/293589","","Private","Low","4,664","205","303","null",
"2180","Azerbaijan","Khazar University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/khazar-university_592560cf2aeae70239af55b7_medium.jpg","null","null","/node/293590","","Private","Low","2,333","216","316","null",
"2181","Azerbaijan","Baku State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/baku-state-university_592560cf2aeae70239af55d4_medium.jpg","null","null","/node/293624","","Public","Medium","15,943","1,461","456","null",
"2182","Azerbaijan","Baku Eurasian University","null","","null","null","/node/295931","","null","null","null","null","null","null",
"2183","Azerbaijan","Azerbaijan State University of Economics","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/azerbaijan-state-university-of-economics_14955_medium_1.jpg","null","null","/node/294114","","Public","null","14,692","923","167","null",
"2184","Azerbaijan","University of Azerbaijan","null","","null","null","/node/293769","","null","Low","null","null","null","null",
"2185","Azerbaijan","Nakhchivan State University","null","","null","null","/node/294170","","null","null","null","null","null","null",
"2186","Azerbaijan","ADA University","null","","null","null","/node/294183","","Public","Low","1,120","76","104","null",
"2187","Azerbaijan","Baku Slavic University","null","","null","null","/node/294133","","Public","Low","null","null","null","null",
"2188","Azerbaijan","Azerbaijan University of Architecture and Construction","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/azerbaijan-university-of-architecture-and-construction_592560cf2aeae70239af58b5_medium.jpg","null","null","/node/294474","","null","null","null","null","null","null",
"2189","Azerbaijan","Western Caspian University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/western-caspian-university_593003bdacb295001911c967_medium.jpg","null","null","/node/359037","","null","null","null","null","null","null",
"2190","Azerbaijan","Azerbaijan Medical University","null","","null","null","/node/294455","","null","null","6,886","1,298","831","null",
"2191","Azerbaijan","Baku Academy of Music","null","","null","null","/node/295429","","null","null","null","null","null","null",
