Id,Country,University Name,logo local Location,Logo live URL,bg image local,bg image live URL,University node URL,University Url,Status,Research Output,Total Students,Academic Faculty Staff
"0","india","G.B. Pant University of Agricu ...""null","","null","null","/node/295752","null","null","null","null","null"
"0","india","Institute of Chemical Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/institute-of-chemical-technology-udct-mumbai_592560e19988f300e2320f10_medium.jpg","null","null","/node/295745","null","null","null","null","null"
"0","india","Manipal Academy of Higher Education""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/manipal-academy-of-higher-education_592560cf2aeae70239af4e15_medium.jpg","null","null","/node/297312","null","null","null","null","null"
"0","india","University of Lucknow""null","","null","null","/node/295715","null","null","null","null","null"
"0","india","Jiwaji University, Gwalior""null","","null","null","/node/295741","null","null","null","null","null"
"0","india","Gujarat University""null","","null","null","/node/295750","null","null","null","null","null"
"0","india","National Institute of Mental H ...""null","","null","null","/node/297311","null","null","null","null","null"
"0","india","Bharathidasan University""null","","null","null","/node/297326","null","null","null","null","null"
"0","india","Birla Institute of Technology ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/birla-institute-of-technology-and-science-pilani_592560cf2aeae70239af4e0e_medium.jpg","null","null","/node/297324","null","null","null","null","null"
"0","india","Delhi Technological University""null","","null","null","/node/295527","null","null","null","null","null"
"0","india","Tata Institute of Fundamental ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tata-institute-of-fundamental-research_592560e19988f300e2320f61_medium.jpg","null","null","/node/295396","null","null","null","null","null"
"0","india","Visveswaraiah Technological Un ...""null","","null","null","/node/297296","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","","null","null","/node/294827","null","null","null","null","null"
"0","india","University of Mysore""null","","null","null","/node/295714","null","null","null","null","null"
"0","india","Sardar Patel University, Valla ...""null","","null","null","/node/295727","null","null","null","null","null"
"0","india","University of Madras""null","","null","null","/node/297298","null","null","null","null","null"
"0","india","North Maharashtra University, ...""null","","null","null","/node/295712","null","null","null","null","null"
