Country Name,Course Lavel,University Name,Course,Ranking
Indonesia,Undergraduate,Engineering - Mechanical,Universitas Islam Indonesia,
Indonesia,Undergraduate,Engineering - Mechanical,University of Brawijaya,
Indonesia,Undergraduate,Engineering - Mechanical,Universitas Sebelas Maret,
Indonesia,Undergraduate,Engineering - Mechanical,Ahmad Dahlan University,
Indonesia,Undergraduate,Engineering - Mechanical,Telkom University,
Indonesia,Undergraduate,Engineering - Mechanical,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mechanical,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mechanical,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mechanical,Sriwijaya University,
Indonesia,Undergraduate,Engineering - Mechanical,Universitas Mercu Buana,
Indonesia,Undergraduate,Engineering - Mineral & Mining,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mineral & Mining,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mineral & Mining,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Mineral & Mining,Sriwijaya University,
Indonesia,Undergraduate,Engineering Management,Telkom University,
Indonesia,Undergraduate,Engineering Management,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering Management,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,English Language and Literature,Universitas Islam Indonesia,
Indonesia,Undergraduate,English Language and Literature,University of Brawijaya,
Indonesia,Undergraduate,English Language and Literature,Universitas Sebelas Maret,
Indonesia,Undergraduate,English Language and Literature,Ahmad Dahlan University,
Indonesia,Undergraduate,English Language and Literature,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,English Language and Literature,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,English Language and Literature,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,English Language and Literature,Sriwijaya University,
Indonesia,Undergraduate,Environmental Studies,University of Brawijaya,
Indonesia,Undergraduate,Environmental Studies,Ahmad Dahlan University,
Indonesia,Undergraduate,Environmental Studies,Universitas Sebelas Maret,
Indonesia,Undergraduate,Environmental Studies,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Environmental Studies,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Environmental Studies,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Environmental Studies,Sriwijaya University,
Indonesia,Undergraduate,Environmental Studies,Bakrie University,
Indonesia,Undergraduate,Ethnicity, Gender and Diversity,University of Brawijaya,
Indonesia,Undergraduate,Ethnicity, Gender and Diversity,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Finance,University of Brawijaya,
Indonesia,Undergraduate,Finance,Universitas Sebelas Maret,
Indonesia,Undergraduate,Finance,Telkom University,
Indonesia,Undergraduate,Geography,Universitas Sebelas Maret,
Indonesia,Undergraduate,Geography,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Geography,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Hospitality & Leisure Management,Telkom University,
Indonesia,Undergraduate,Hospitality & Leisure Management,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Hospitality & Leisure Management,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Hospitality & Leisure Management,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Human Resources Management,University of Brawijaya,
Indonesia,Undergraduate,Human Resources Management,Telkom University,
Indonesia,Undergraduate,Human Resources Management,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,International Relations/Studies/Affairs,Universitas Islam Indonesia,
Indonesia,Undergraduate,International Relations/Studies/Affairs,University of Brawijaya,
Indonesia,Undergraduate,International Relations/Studies/Affairs,Universitas Sebelas Maret,
Indonesia,Undergraduate,International Relations/Studies/Affairs,Ahmad Dahlan University,
Indonesia,Undergraduate,International Relations/Studies/Affairs,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,International Relations/Studies/Affairs,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,International Relations/Studies/Affairs,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,International Relations/Studies/Affairs,Bakrie University,
Indonesia,Undergraduate,Journalism,Universitas Mercu Buana,
Indonesia,Undergraduate,Law and Legal Studies,Universitas Islam Indonesia,
Indonesia,Undergraduate,Law and Legal Studies,University of Brawijaya,
Indonesia,Undergraduate,Law and Legal Studies,Universitas Sebelas Maret,
Indonesia,Undergraduate,Law and Legal Studies,University of Surabaya,
Indonesia,Undergraduate,Law and Legal Studies,Ahmad Dahlan University,
Indonesia,Undergraduate,Law and Legal Studies,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Law and Legal Studies,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Law and Legal Studies,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Law and Legal Studies,Sriwijaya University,
Indonesia,Undergraduate,Library & Information Management,University of Brawijaya,
Indonesia,Undergraduate,Library & Information Management,Universitas Sebelas Maret,
Indonesia,Undergraduate,Library & Information Management,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Library & Information Management,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Linguistics,University of Brawijaya,
Indonesia,Undergraduate,Linguistics,Universitas Sebelas Maret,
Indonesia,Undergraduate,Linguistics,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Linguistics,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Linguistics,Sriwijaya University,
Indonesia,Undergraduate,Logistics / Supply Chain Management,Telkom University,
Indonesia,Undergraduate,Logistics / Supply Chain Management,University of Surabaya,
Indonesia,Undergraduate,Logistics / Supply Chain Management,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Logistics / Supply Chain Management,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Marketing,Telkom University,
Indonesia,Undergraduate,Marketing,University of Surabaya,
Indonesia,Undergraduate,Marketing,Universitas Sebelas Maret,
Indonesia,Undergraduate,Marketing,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Materials Sciences,Universitas Sebelas Maret,
Indonesia,Undergraduate,Materials Sciences,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Materials Sciences,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Materials Sciences,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Mathematics,University of Brawijaya,
Indonesia,Undergraduate,Mathematics,Universitas Sebelas Maret,
Indonesia,Undergraduate,Mathematics,Ahmad Dahlan University,
Indonesia,Undergraduate,Mathematics,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Mathematics,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Mathematics,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Mathematics,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Mathematics,Sriwijaya University,
Indonesia,Undergraduate,Medicine,Universitas Islam Indonesia,
Indonesia,Undergraduate,Medicine,University of Brawijaya,
Indonesia,Undergraduate,Medicine,University of Surabaya,
Indonesia,Undergraduate,Medicine,Ahmad Dahlan University,
Indonesia,Undergraduate,Medicine,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine,Sriwijaya University,
Indonesia,Undergraduate,Medicine Related Studies,University of Brawijaya,
Indonesia,Undergraduate,Medicine Related Studies,Universitas Sebelas Maret,
Indonesia,Undergraduate,Medicine Related Studies,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine Related Studies,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine Related Studies,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Medicine Related Studies,Sriwijaya University,
Indonesia,Undergraduate,Modern Languages,Universitas Sebelas Maret,
Indonesia,Undergraduate,Modern Languages,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Modern Languages,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Modern Languages,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Nursing,University of Brawijaya,
Indonesia,Undergraduate,Nursing,Universitas Sebelas Maret,
Indonesia,Undergraduate,Nursing,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Nursing,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Nursing,Sriwijaya University,
Indonesia,Undergraduate,Performing Arts,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Philosophy,Ahmad Dahlan University,
Indonesia,Undergraduate,Philosophy,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Physics & Astronomy,University of Brawijaya,
Indonesia,Undergraduate,Physics & Astronomy,Ahmad Dahlan University,
Indonesia,Undergraduate,Physics & Astronomy,Universitas Sebelas Maret,
Indonesia,Undergraduate,Physics & Astronomy,Telkom University,
Indonesia,Undergraduate,Physics & Astronomy,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Physics & Astronomy,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Physics & Astronomy,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Physics & Astronomy,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Physics & Astronomy,Sriwijaya University,
Indonesia,Undergraduate,Politics,University of Brawijaya,
Indonesia,Undergraduate,Politics,Universitas Sebelas Maret,
Indonesia,Undergraduate,Politics,Ahmad Dahlan University,
Indonesia,Undergraduate,Politics,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Politics,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Politics,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Politics,Sriwijaya University,
Indonesia,Undergraduate,Psychology,Universitas Islam Indonesia,
Indonesia,Undergraduate,Psychology,University of Brawijaya,
Indonesia,Undergraduate,Psychology,University of Surabaya,
Indonesia,Undergraduate,Psychology,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Psychology,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Psychology,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Psychology,Sriwijaya University,
Indonesia,Undergraduate,Psychology,Universitas Mercu Buana,
Indonesia,Undergraduate,Public Policy,University of Brawijaya,
Indonesia,Undergraduate,Public Policy,Ahmad Dahlan University,
Indonesia,Undergraduate,Public Policy,Universitas Sebelas Maret,
Indonesia,Undergraduate,Public Policy,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Public Policy,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Public Policy,Sriwijaya University,
Indonesia,Undergraduate,Public Policy,Bakrie University,
Indonesia,Undergraduate,Sociology,University of Brawijaya,
Indonesia,Undergraduate,Sociology,Universitas Sebelas Maret,
Indonesia,Undergraduate,Sociology,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Sociology,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Sociology,Airlangga University,#701-750 QS World University Rankings 2018
Indonesia,Undergraduate,Sociology,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Sociology,Sriwijaya University,
Indonesia,Undergraduate,Sports-related Courses,Ahmad Dahlan University,
Indonesia,Undergraduate,Sports-related Courses,Universitas Sebelas Maret,
Indonesia,Undergraduate,Sports-related Courses,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Sports-related Courses,Sriwijaya University,
Indonesia,Undergraduate,Statistics and Operational Research,Universitas Islam Indonesia,
Indonesia,Undergraduate,Statistics and Operational Research,University of Brawijaya,
Indonesia,Undergraduate,Statistics and Operational Research,Telkom University,
