Country Name,Course Lavel,University Name,Course,Ranking,
Brazil,Undergraduate,Engineering - Aeronautical,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Aeronautical,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Aeronautical,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Aeronautical,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - Aeronautical,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Aeronautical,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Chemical,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering - Chemical,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Chemical,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal de Lavras,,
Brazil,Undergraduate,Engineering - Chemical,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Chemical,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering - Chemical,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Engineering - Chemical,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - Chemical,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Engineering - Civil and Structural,,,
Brazil,Undergraduate,Engineering - Civil and Structural,,,
Brazil,Undergraduate,Engineering - Civil and Structural,,,
Brazil,Undergraduate,Engineering - Civil and Structural,,,
Brazil,Undergraduate,Engineering - Civil and Structural,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering - Civil and Structural,IESB,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Engineering - Civil and Structural,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal de Lavras,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Engineering - Civil and Structural,Ibmec Sao Paulo,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Civil and Structural,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Engineering - Civil and Structural,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Federal de Lavras,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,IESB,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Engineering - Electrical and Electronic,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - General,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - General,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - General,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - General,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - General,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering - General,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Engineering - General,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,IESB,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Engineering - Manufacturing & Production,Ibmec Sao Paulo,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Engineering - Mechanical,,,
Brazil,Undergraduate,Engineering - Mechanical,,,
Brazil,Undergraduate,Engineering - Mechanical,,,
Brazil,Undergraduate,Engineering - Mechanical,,,
Brazil,Undergraduate,Engineering - Mechanical,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Engineering - Mechanical,Ibmec Sao Paulo,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade Federal de Lavras,,
Brazil,Undergraduate,Engineering - Mechanical,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Engineering - Mechanical,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Mineral & Mining,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade Federal de Lavras,,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Engineering - Mineral & Mining,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Engineering Management,Universidade Federal Fluminense,,
Brazil,Undergraduate,Engineering Management,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Engineering Management,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Engineering Management,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,English Language and Literature,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Federal de Minas ...,,
Brazil,Undergraduate,English Language and Literature,Universidade Federal Fluminense,,
Brazil,Undergraduate,English Language and Literature,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,English Language and Literature,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,English Language and Literature,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,English Language and Literature,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,English Language and Literature,Universidade Federal de Lavras,,
Brazil,Undergraduate,English Language and Literature,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,English Language and Literature,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Environmental Studies,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Environmental Studies,Universidade Federal Fluminense,,
Brazil,Undergraduate,Environmental Studies,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Environmental Studies,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Environmental Studies,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Environmental Studies,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Environmental Studies,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Environmental Studies,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Environmental Studies,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Environmental Studies,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Environmental Studies,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Ethnicity, Gender and Diversity,Universidade de São Paulo,#121 QS World University Rankings 2018
Brazil,Undergraduate,Ethnicity, Gender and Diversity,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018
Brazil,Undergraduate,Ethnicity, Gender and Diversity,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018
Brazil,Undergraduate,Ethnicity, Gender and Diversity,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018
Brazil,Undergraduate,Ethnicity, Gender and Diversity,Universidade Estadual de Goiàs,
Brazil,Undergraduate,Finance,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Finance,Universidade Federal Fluminense,,
Brazil,Undergraduate,Finance,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Finance,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Finance,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Geography,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Geography,Universidade Federal Fluminense,,
Brazil,Undergraduate,Geography,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Geography,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Geography,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Geography,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Geography,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Geography,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Geography,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Hospitality & Leisure Management,,,
Brazil,Undergraduate,Hospitality & Leisure Management,,,
Brazil,Undergraduate,Hospitality & Leisure Management,,,
Brazil,Undergraduate,Hospitality & Leisure Management,,,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Hospitality & Leisure Management,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Hospitality & Leisure Management,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Hospitality & Leisure Management,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Hospitality & Leisure Management,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Hospitality & Leisure Management,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Human Resources Management,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Human Resources Management,,,
Brazil,Undergraduate,Human Resources Management,,,
Brazil,Undergraduate,Human Resources Management,,,
Brazil,Undergraduate,Human Resources Management,,,
Brazil,Undergraduate,Human Resources Management,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Human Resources Management,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Human Resources Management,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Human Resources Management,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Human Resources Management,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Human Resources Management,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Human Resources Management,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Human Resources Management,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Human Resources Management,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Human Resources Management,IESB,,
Brazil,Undergraduate,Human Resources Management,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Human Resources Management,Universidade de Caxias do Sul,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,International Relations/Studies/Affairs,,,
Brazil,Undergraduate,International Relations/Studies/Affairs,,,
Brazil,Undergraduate,International Relations/Studies/Affairs,,,
Brazil,Undergraduate,International Relations/Studies/Affairs,,,
Brazil,Undergraduate,International Relations/Studies/Affairs,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Federal Fluminense,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,International Relations/Studies/Affairs,Ibmec Sao Paulo,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade de Caxias do Sul,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,International Relations/Studies/Affairs,IESB,,
Brazil,Undergraduate,International Relations/Studies/Affairs,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,International Relations/Studies/Affairs,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Journalism,Universidade Federal Fluminense,,
Brazil,Undergraduate,Journalism,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Journalism,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Journalism,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Journalism,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Journalism,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Journalism,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Journalism,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Law and Legal Studies,,,
Brazil,Undergraduate,Law and Legal Studies,,,
Brazil,Undergraduate,Law and Legal Studies,,,
Brazil,Undergraduate,Law and Legal Studies,,,
Brazil,Undergraduate,Law and Legal Studies,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal Fluminense,,
Brazil,Undergraduate,Law and Legal Studies,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Law and Legal Studies,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Law and Legal Studies,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Law and Legal Studies,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Law and Legal Studies,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Law and Legal Studies,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Law and Legal Studies,IESB,,
Brazil,Undergraduate,Law and Legal Studies,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal de Lavras,,
Brazil,Undergraduate,Law and Legal Studies,Ibmec Sao Paulo,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Law and Legal Studies,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Law and Legal Studies,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Library & Information Management,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Library & Information Management,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Library & Information Management,Universidade Federal Fluminense,,
Brazil,Undergraduate,Library & Information Management,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Library & Information Management,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Library & Information Management,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Library & Information Management,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Library & Information Management,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Library & Information Management,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Library & Information Management,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Linguistics,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Linguistics,Universidade Federal Fluminense,,
Brazil,Undergraduate,Linguistics,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Linguistics,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Linguistics,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Linguistics,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Linguistics,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Linguistics,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Linguistics,Universidade Federal de Lavras,,
Brazil,Undergraduate,Linguistics,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Linguistics,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Logistics / Supply Chain Management,,,
Brazil,Undergraduate,Logistics / Supply Chain Management,,,
