"55365","Bachelor of Arts + Bachelor of Laws [B.A.L.L.B.] Get Detailed Fees","50,000"
"55365","Bachelor of Computer Application [BCA] Get Detailed Fees","39,000"
"55365","Master of Technology [M.Tech] Get Detailed Fees","67,500"
"55365","Master of Computer Applications [M.C.A] Get Detailed Fees","85,000"
"55365","Diploma Get Detailed Fees","37,000"
"55367","Bachelor of Commerce [B.Com] Get Detailed Fees","22,933"
"55367","Bachelor of Arts [BA] (English) Get Detailed Fees","22,933"
"55367","Bachelor of Social Work [BSW] Get Detailed Fees","22,933"
"55367","Bachelor of Business Administration [BBA] Get Detailed Fees","23,933"
"55367","Bachelor of Science [B.Sc] (Mathematics) Get Detailed Fees","23,683"
"55367","Bachelor of Computer Application [BCA] Get Detailed Fees","41,767"
"55367","Master of Arts [MA] (English) Get Detailed Fees","42,850"
"55367","Master of Social Work [MSW] Get Detailed Fees","43,600"
"55367","Master of Commerce [M.Com] Get Detailed Fees","42,850"
"55375","Bachelor of Commerce [B.Com] Get Detailed Fees","22,500"
"55375","Bachelor of Arts [BA] (English with Journalism) Get Detailed Fees","22,500"
"55375","Bachelor of Business Administration [BBA] Get Detailed Fees","37,500"
"55375","Bachelor of Computer Application [BCA] Get Detailed Fees","37,500"
"55381","Bachelor of Science [B.Sc] Get Detailed Fees","31,500"
"55381","Bachelor of Arts [BA] Get Detailed Fees","28,420"
"55381","Bachelor of Commerce [B.Com] (Financial Management) Get Detailed Fees","28,420"
"55381","Bachelor of Business Administration [BBA] Get Detailed Fees","28,420"
"55381","Bachelor of Tourism and Travel Management [BTTM] Get Detailed Fees","32,920"
"55383","Bachelor of Arts [BA] (Functional English) Get Detailed Fees","9,000"
"55383","Bachelor of Science [B.Sc] (Psychology) Get Detailed Fees","11,250"
"55383","Bachelor of Computer Application [BCA] Get Detailed Fees","18,750"
"55383","Bachelor of Commerce [B.Com] (Financial Management) Get Detailed Fees","9,000"
"55384","Bachelor of Science [B.Sc] Get Detailed Fees","2,785"
"55384","Bachelor of Arts [BA] Get Detailed Fees","2,234"
"55384","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","2,235"
"55384","Bachelor of Social Work [BSW] Get Detailed Fees","2,234"
"55384","Bachelor of Business Administration [BBA] Get Detailed Fees","2,235"
"55384","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","2,235"
"55384","Bachelor of Computer Application [BCA] Get Detailed Fees","2,235"
"55384","Master of Science [M.Sc] Get Detailed Fees","3,290"
"55384","Master of Arts [M.A] Get Detailed Fees","3,290"
"55384","Master of Commerce [M.Com] Get Detailed Fees","3,290"
"55386","Bachelor of Commerce [B.Com] Get Detailed Fees","9,000"
"55386","Bachelor of Arts [BA] (English) Get Detailed Fees","9,000"
"55386","Bachelor of Computer Application [BCA] Get Detailed Fees","18,750"
"55389","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"55389","Bachelor of Business Administration [BBA] Get Detailed Fees","18,000"
"55390","Bachelor of Science [B.Sc] Get Detailed Fees","3,000"
"55390","Bachelor of Arts [BA] Get Detailed Fees","2,860"
"55390","Bachelor of Commerce [B.Com] Get Detailed Fees","2,327"
"55390","Master of Science [M.Sc] Get Detailed Fees","6,600"
"55390","Master of Arts [M.A] Get Detailed Fees","4,400"
"55390","Master of Commerce [M.Com] Get Detailed Fees","4,700"
"55390","Ph.D",""
"55390","Master of Philosophy [M.Phil] Get Detailed Fees","6,000"
"55391","Bachelor of Arts [BA] (Functional English) Get Detailed Fees","18,000"
"55391","Bachelor of Business Administration [BBA] Get Detailed Fees","18,000"
"55391","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","22,500"
"55391","Bachelor of Science [B.Sc] (Mathematics) Get Detailed Fees","22,500"
"55391","Bachelor of Computer Application [BCA] Get Detailed Fees","37,500"
"55391","Master of Commerce [M.Com] (Financial Management) Get Detailed Fees","37,500"
"55391","Master of Arts [MA] (English Literature) Get Detailed Fees","37,500"
"55393","Bachelor of Arts [BA] (Journalism and Mass Communication) Get Detailed Fees","18,750"
"55393","Bachelor of Commerce [B.Com] (Finance) Get Detailed Fees","18,000"
"55393","Bachelor of Science [B.Sc] (Visual Communication) Get Detailed Fees","18,750"
"55393","Bachelor of Multimedia Communication [BMC] Get Detailed Fees","18,750"
"55394","Bachelor of Science [B.Sc] Get Detailed Fees","9,838"
"55394","Bachelor of Commerce [B.Com] Get Detailed Fees","9,838"
"55394","Bachelor of Arts [BA] (English)",""
"55394","Bachelor of Business Administration [BBA]",""
"55394","Bachelor of Corporate Secretaryship [B.C.S]",""
"55394","Master of Science [M.Sc] (Mathematics) Get Detailed Fees","18,550"
"55394","Master of Commerce [M.Com] Get Detailed Fees","18,550"
"55396","Bachelor of Arts [BA] Get Detailed Fees","18,000"
"55396","Bachelor of Science [B.Sc] Get Detailed Fees","22,500"
"55396","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"55396","Bachelor of Business Administration [BBA] Get Detailed Fees","22,500"
"55396","Master of Commerce [M.Com] Get Detailed Fees","37,500"
"55398","Bachelor of Science [B.Sc] Get Detailed Fees","3,500"
"55398","Bachelor of Commerce [B.Com] Get Detailed Fees","2,500"
"55398","Bachelor of Business Administration [BBA] Get Detailed Fees","2,700"
"55398","Bachelor of Arts [BA] (English Language and English Literature) Get Detailed Fees","2,000"
"55398","Bachelor of Computer Application [BCA] Get Detailed Fees","3,000"
"55398","Master of Arts [MA] (English Language and Literature) Get Detailed Fees","4,000"
"55398","Master of Commerce [M.Com] (Computer Applications) Get Detailed Fees","4,000"
"55399","Bachelor of Science [B.Sc] Get Detailed Fees","10,405"
"55399","Bachelor of Arts [BA] (History)",""
"55399","Bachelor of Commerce [B.Com]",""
"55399","Bachelor of Business Administration [BBA]",""
"55399","Bachelor of Computer Science [BCS} Get Detailed Fees","10,405"
"55399","Bachelor of Computer Application [BCA]",""
"55399","Master of Science [M.Sc] Get Detailed Fees","18,595"
"55399","Master of Arts [MA] (History)",""
"55399","Master of Commerce [M.Com]",""
"55399","Master of Philosophy [M.Phil]",""
"55399","Ph.D",""
"55400","Bachelor of Science [B.Sc] Get Detailed Fees","1,818"
"55400","Bachelor of Arts [BA] Get Detailed Fees","1,393"
"55400","Bachelor of Commerce [B.Com] Get Detailed Fees","1,393"
"55400","Master of Science [M.Sc] Get Detailed Fees","4,535"
"55404","Bachelor of Arts [BA] Get Detailed Fees","29,000"
"55404","Bachelor of Science [B.Sc] Get Detailed Fees","29,000"
"55404","Bachelor of Commerce [B.Com] Get Detailed Fees","33,000"
"55411","Bachelor of Commerce [B.Com] Get Detailed Fees","32,000"
"55411","Bachelor of Arts [BA] (Economics) Get Detailed Fees","28,000"
"55411","Bachelor of Computer Application [BCA] Get Detailed Fees","36,000"
"55411","Master of Arts [MA] (Economics) Get Detailed Fees","24,000"
"55424","Bachelor of Science [B.Sc] Get Detailed Fees","16,333"
"55424","Bachelor of Arts [BA] Get Detailed Fees","11,333"
"55424","Bachelor of Commerce [B.Com] Get Detailed Fees","15,833"
"55424","Bachelor of Computer Application [BCA] Get Detailed Fees","29,333"
"55424","Master of Science [M.Sc] Get Detailed Fees","24,200"
"55424","Master of Arts [M.A] Get Detailed Fees","14,500"
"55424","Master of Commerce [M.Com] Get Detailed Fees","17,500"
"55424","Master of Philosophy [M.Phil] Get Detailed Fees","30,500"
"55424","Ph.D. (English)",""
"55425","Bachelor of Technology [B.Tech] (Information Technology) Get Detailed Fees","20,000"
"55425","Master of Business Administration [MBA] Get Detailed Fees","50,000"
"55425","Bachelor of Commerce [B.Com] Get Detailed Fees","24,000"
"55425","Bachelor of Science [B.Sc]",""
"55425","Bachelor of Arts [BA] Get Detailed Fees","16,000"
"55425","Bachelor of Business Administration [BBA] Get Detailed Fees","14,000"
"55425","Bachelor of Computer Application [BCA] Get Detailed Fees","21,000"
"55425","Master of Science [M.Sc] Get Detailed Fees","18,000"
"55425","Master of Arts [MA] (English Literature) Get Detailed Fees","16,000"
"55425","Master of Computer Applications [M.C.A] {Lateral}",""
"55425","Master of Commerce [M.Com] Get Detailed Fees","20,000"
"55425","Master of Computer Applications [M.C.A] Get Detailed Fees","46,000"
"55425","Master of Philosophy [M.Phil]",""
"55425","Ph.D. (Commerce)",""
"55427","Bachelor of Science [B.Sc] Get Detailed Fees","28,000"
"55427","Bachelor of Business Administration [BBA] Get Detailed Fees","33,000"
"55427","Bachelor of Commerce [B.Com] Get Detailed Fees","33,000"
"55430","Bachelor of Science [B.Sc] Get Detailed Fees","9,500"
"55430","Bachelor of Arts [BA] Get Detailed Fees","10,500"
"55430","Bachelor of Commerce [B.Com] Get Detailed Fees","12,000"
"55430","Bachelor of Business Administration [BBA] Get Detailed Fees","13,500"
"55430","Bachelor of Computer Application [BCA] Get Detailed Fees","16,500"
"55430","Master of Social Work [MSW]",""
"55430","Master of Science [M.Sc] (Computer Science) Get Detailed Fees","23,000"
"55430","Master of Commerce [M.Com] Get Detailed Fees","15,000"
"55432","Bachelor of Business Administration [BBA] Get Detailed Fees","27,000"
"55432","Bachelor of Commerce [B.Com] Get Detailed Fees","24,000"
"55432","Bachelor of Arts [BA] (English) Get Detailed Fees","21,000"
"55432","Bachelor of Science [B.Sc] (Computer Science) Get Detailed Fees","33,000"
"55432","Bachelor of Computer Application [BCA] Get Detailed Fees","33,000"
"55432","Master of Commerce [M.Com] Get Detailed Fees","30,000"
"55435","Bachelor of Science [B.Sc] Get Detailed Fees","28,000"
"55435","Bachelor of Arts [BA] Get Detailed Fees","20,000"
"55435","Bachelor of Business Administration [BBA] Get Detailed Fees","21,000"
"55435","Bachelor of Commerce [B.Com] Get Detailed Fees","26,000"
"55435","Master of Science [M.Sc] Get Detailed Fees","30,000"
"55435","Master of Arts [M.A] Get Detailed Fees","28,000"
"55435","Master of Commerce [M.Com] Get Detailed Fees","27,000"
"55435","Master of Computer Applications [M.C.A] Get Detailed Fees","34,000"
"55435","Master of Philosophy [M.Phil]",""
"55440","Master of Business Administration [MBA] Get Detailed Fees","25,000"
"55440","Bachelor of Science [B.Sc] Get Detailed Fees","14,500"
"55440","Bachelor of Commerce [B.Com] Get Detailed Fees","16,500"
"55440","Bachelor of Arts [BA] Get Detailed Fees","14,000"
"55440","Bachelor of Business Administration [BBA] Get Detailed Fees","16,500"
"55440","Bachelor of Computer Application [BCA] Get Detailed Fees","18,000"
"55440","Master of Science [M.Sc] Get Detailed Fees","18,000"
"55440","Master of Arts [M.A] Get Detailed Fees","10,000"
"55440","Master of Commerce [M.Com] Get Detailed Fees","18,000"
"55440","Master of Computer Applications [M.C.A] Get Detailed Fees","25,000"
"55440","Master of Philosophy [M.Phil]",""
"55440","Ph.D. (Tamil)",""
"55450","Bachelor of Technology [B.Tech] Get Detailed Fees","98,500"
"55450","Master of Business Administration [MBA] Get Detailed Fees","98,500"
"55450","Bachelor of Technology [B.Tech] {Lateral}",""
"55450","Bachelor of Education [B.Ed] Get Detailed Fees","55,000"
"55450","Bachelor of Business Administration [BBA] Get Detailed Fees","45,000"
"55450","Bachelor of Commerce [B.Com] (Professional) Get Detailed Fees","31,000"
"55450","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","70,000"
"55450","Bachelor of Commerce + Bachelor of Laws [BCom L.L.B.] {Hons.} Get Detailed Fees","50,000"
"55450","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","94,500"
"55450","Bachelor of Computer Application [BCA] Get Detailed Fees","45,000"
"55450","Master of Technology [M.Tech] Get Detailed Fees","70,000"
"55450","Master of Pharmacy [M.Pharm] Get Detailed Fees","109,500"
"55450","Master of Education [M.Ed] Get Detailed Fees","66,000"
"55450","Diploma Get Detailed Fees","36,950"
"55450","Elementary Teacher Training [E.T.T] Get Detailed Fees","40,000"
"55456","Bachelor of Technology [B.Tech] Get Detailed Fees","99,900"
"55456","Master of Business Administration [MBA] Get Detailed Fees","102,700"
"55456","Bachelor of Technology [B.Tech] {Lateral}",""
"55456","Bachelor of Education [B.Ed] Get Detailed Fees","49,000"
"55456","Bachelor of Science [B.Sc] (Nursing) Get Detailed Fees","40,250"
"55456","Bachelor of Business Administration [BBA] Get Detailed Fees","53,800"
"55456","Bachelor of Commerce [B.Com] (Professional) Get Detailed Fees","42,700"
"55456","Post Basic Bachelor of Science [P.B.B.Sc] (Nursing) Get Detailed Fees","40,250"
"55456","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","97,100"
"55456","Bachelor of Arts + Bachelor of Laws [B.A.L.L.B.] Get Detailed Fees","45,000"
"55456","Bachelor of Computer Application [BCA] Get Detailed Fees","53,800"
"55456","Master of Technology [M.Tech] (Electronics and Communication Engineering) Get Detailed Fees","77,040"
"55456","Master of Pharmacy [M.Pharm] (Pharmaceutics) Get Detailed Fees","114,000"
"55459","Bachelor of Science [B.Sc] Get Detailed Fees","16,500"
"55459","Bachelor of Commerce [B.Com] Get Detailed Fees","16,500"
"55459","Bachelor of Arts [BA] (English Literature) Get Detailed Fees","11,500"
"55459","Bachelor of Business Administration [BBA] Get Detailed Fees","16,500"
"55459","Bachelor of Computer Application [BCA] Get Detailed Fees","16,500"
"55459","Master of Science [M.Sc] Get Detailed Fees","12,000"
"55459","Master of Commerce [M.Com] Get Detailed Fees","11,500"
"55459","Master of Arts [MA] (English Literature) Get Detailed Fees","12,000"
"55459","Master of Philosophy [M.Phil] Get Detailed Fees","21,000"
"55459","Ph.D",""
"55459","Diploma in Web Designing",""
"55459","Certification",""
"55460","Bachelor of Science [B.Sc] Get Detailed Fees","25,000"
"55460","Bachelor of Arts [BA] Get Detailed Fees","20,000"
"55460","Bachelor of Commerce [B.Com] Get Detailed Fees","44,000"
"55460","Bachelor of Business Administration [BBA] Get Detailed Fees","33,000"
"55460","Bachelor of Computer Application [BCA] Get Detailed Fees","36,000"
"55460","Master of Commerce [M.Com] Get Detailed Fees","20,000"
"55460","Master of Arts [MA] (English) Get Detailed Fees","20,000"
"55460","Master of Science [M.Sc] (Mathematics) Get Detailed Fees","12,000"
"55460","Post Graduate Diploma in Computer Applications [PGDCA]",""
"55460","M.Phil. (Commerce)",""
"55460","Diploma in Computer Application [DCA]",""
"55463","Bachelor of Science [B.Sc] Get Detailed Fees","1,755"
"55463","Bachelor of Commerce [B.Com] Get Detailed Fees","1,530"
"55463","Bachelor of Arts [BA] Get Detailed Fees","1,530"
"55463","Bachelor of Business Administration [BBA] Get Detailed Fees","1,530"
"55463","Bachelor of Computer Application [BCA] Get Detailed Fees","1,530"
"55463","Master of Science [M.Sc] Get Detailed Fees","1,733"
"55463","Master of Arts [M.A] Get Detailed Fees","1,483"
"55463","Master of Commerce [M.Com] Get Detailed Fees","1,733"
"55463","Master of Computer Applications [M.C.A] Get Detailed Fees","2,733"
"55463","Master of Philosophy [M.Phil]",""
"55463","Ph.D",""
"55463","Post Graduate Diploma in Computer Applications [PGDCA]",""
"55466","Bachelor of Arts [BA] (English Literature) Get Detailed Fees","9,400"
"55466","Bachelor of Social Work [BSW] Get Detailed Fees","9,400"
"55466","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","15,000"
"55466","Bachelor of Science [B.Sc] (Psychology) Get Detailed Fees","12,000"
"55466","Master of Social Work [MSW] Get Detailed Fees","20,000"
"55466","Master of Science [M.Sc] (Counselling) Get Detailed Fees","30,000"
"55466","Post Graduate Diploma in Counselling Psychology Get Detailed Fees","13,000"
"55467","Bachelor of Science [B.Sc]",""
"55467","Bachelor of Arts [BA]",""
"55467","Bachelor of Commerce [B.Com] Get Detailed Fees","32,000"
"55467","Bachelor of Computer Application [BCA]",""
"55467","Master of Science [M.Sc] Get Detailed Fees","24,000"
"55467","Master of Arts [MA] (English)",""
"55467","Master of Social Work [MSW] Get Detailed Fees","30,000"
"55467","Master of Computer Applications [M.C.A]",""
"55472","Bachelor of Science [B.Sc]",""
"55472","Bachelor of Arts [BA]",""
"55472","Bachelor of Commerce [B.Com]",""
"55472","Bachelor of Computer Application [BCA]",""
"55472","Master of Science [M.Sc]",""
"55472","Master of Arts [MA] (English)",""
"55472","Master of Commerce [M.Com]",""
"55473","Bachelor of Science [B.Sc] Get Detailed Fees","5,208"
"55473","Bachelor of Commerce [B.Com] Get Detailed Fees","22,000"
"55473","Bachelor of Arts [BA] Get Detailed Fees","9,000"
"55473","Bachelor of Computer Application [BCA] Get Detailed Fees","18,000"
"55473","Master of Science [M.Sc] Get Detailed Fees","19,000"
"55473","Master of Arts [M.A] Get Detailed Fees","12,000"
"55473","Master of Commerce [M.Com] Get Detailed Fees","22,000"
"55473","Master of Computer Applications [M.C.A] Get Detailed Fees","15,000"
"55473","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","18,000"
"55475","Bachelor of Science [B.Sc] Get Detailed Fees","2,400"
"55475","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"55475","Bachelor of Commerce [B.Com] Get Detailed Fees","26,000"
"55475","Master of Arts [MA] (History) Get Detailed Fees","3,000"
"55475","Master of Commerce [M.Com] (Computer Applications) Get Detailed Fees","28,000"
"55475","Master of Science [M.Sc] (Computer Science) Get Detailed Fees","22,000"
"55475","Certification",""
"55477","Bachelor of Science [B.Sc] Get Detailed Fees","1,500"
"55477","Bachelor of Arts [BA] Get Detailed Fees","1,250"
"55477","Bachelor of Commerce [B.Com] Get Detailed Fees","1,250"
"55477","Bachelor of Computer Application [BCA] Get Detailed Fees","1,500"
"55477","Master of Science [M.Sc] Get Detailed Fees","965"
"55477","Master of Commerce [M.Com] Get Detailed Fees","865"
"55479","Bachelor of Science [B.Sc] Get Detailed Fees","2,400"
"55479","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"55479","Bachelor of Commerce [B.Com] Get Detailed Fees","2,360"
"55479","Bachelor of Computer Application [BCA] Get Detailed Fees","2,500"
"55479","Master of Science [M.Sc] Get Detailed Fees","3,000"
"55479","Master of Arts [M.A] Get Detailed Fees","2,500"
"55479","Master of Philosophy [M.Phil] Get Detailed Fees","3,000"
"55479","Ph.D",""
"55484","Bachelor of Science [B.Sc] Get Detailed Fees","40,000"
"55484","Bachelor of Business Administration [BBA] Get Detailed Fees","33,000"
"55484","Bachelor of Arts [BA] Get Detailed Fees","29,000"
"55484","Bachelor of Commerce [B.Com] Get Detailed Fees","33,000"
"55484","Bachelor of Computer Application [BCA] Get Detailed Fees","36,000"
"55484","Master of Science [M.Sc] Get Detailed Fees","38,000"
"55484","Master of Commerce [M.Com] Get Detailed Fees","33,000"
"55484","Master of Arts [MA] (Tamil) Get Detailed Fees","28,000"
"55484","Master of Philosophy [M.Phil]",""
"55484","Ph.D. (Commerce)",""
"55484","Ph.D. (Microbiology)",""
"55485","Bachelor of Science [B.Sc] Get Detailed Fees","1,500"
"55485","Bachelor of Arts [BA] Get Detailed Fees","1,250"
"55485","Bachelor of Commerce [B.Com] Get Detailed Fees","1,500"
"55485","Bachelor of Business Administration [BBA] Get Detailed Fees","1,250"
"55485","Bachelor of Business Management [BBM] Get Detailed Fees","9,000"
"55487","Bachelor of Science [B.Sc] Get Detailed Fees","4,500"
"55487","Bachelor of Arts [BA] Get Detailed Fees","3,500"
"55487","Bachelor of Commerce [B.Com] Get Detailed Fees","3,500"
"55487","Bachelor of Business Administration [BBA] Get Detailed Fees","3,500"
"55487","Bachelor of Computer Science [BCS} Get Detailed Fees","4,500"
"55487","Bachelor of Computer Application [BCA] Get Detailed Fees","4,500"
"55487","Master of Science [M.Sc] Get Detailed Fees","4,560"
"55487","Master of Arts [M.A] Get Detailed Fees","2,855"
"55487","Master of Commerce [M.Com] Get Detailed Fees","3,855"
"55487","Master of Philosophy [M.Phil] Get Detailed Fees","8,000"
"55489","Bachelor of Science [B.Sc] Get Detailed Fees","5,200"
"55489","Bachelor of Arts [BA] (English) Get Detailed Fees","2,700"
"55489","Bachelor of Business Administration [BBA] Get Detailed Fees","4,200"
"55489","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","4,200"
"55489","Bachelor of Computer Application [BCA] Get Detailed Fees","10,200"
"55489","Master of Science [M.Sc.] (Computer Science & Technology) Get Detailed Fees","10,200"
"55491","Bachelor of Science [B.Sc] Get Detailed Fees","1,600"
"55491","Bachelor of Arts [BA] Get Detailed Fees","1,250"
"55491","Bachelor of Commerce [B.Com] Get Detailed Fees","1,250"
"55491","Bachelor of Business Administration [BBA] Get Detailed Fees","1,250"
"55491","Master of Science [M.Sc] Get Detailed Fees","1,800"
"55491","Master of Arts [M.A] Get Detailed Fees","1,100"
"55491","Master of Commerce [M.Com] Get Detailed Fees","1,400"
"55491","Master of Philosophy [M.Phil] Get Detailed Fees","2,215"
"55497","Bachelor of Science [B.Sc] Get Detailed Fees","7,500"
"55497","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"55497","Bachelor of Business Administration [BBA] Get Detailed Fees","2,000"
"55497","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","4,000"
"55498","Bachelor of Science [B.Sc] Get Detailed Fees","1,500"
"55498","Bachelor of Commerce [B.Com] (Corporate Secretaryship) Get Detailed Fees","1,250"
"55498","Master of Science [M.Sc] Get Detailed Fees","2,200"
"55498","Master of Arts [MA] (Tamil) Get Detailed Fees","900"
"55498","M.Phil. (Tamil) Get Detailed Fees","2,300"
"55498","Ph.D. (Tamil)",""
"55505","Bachelor of Science [B.Sc] Get Detailed Fees","2,230"
"55505","Bachelor of Arts [BA] Get Detailed Fees","2,037"
"55505","Bachelor of Commerce [B.Com] Get Detailed Fees","2,073"
"55505","Master of Arts [M.A] Get Detailed Fees","1,040"
"55505","Master of Science [M.Sc] Get Detailed Fees","1,200"
"55505","Master of Commerce [M.Com] Get Detailed Fees","1,040"
"55511","Bachelor of Science [B.Sc] Get Detailed Fees","1,500"
"55511","Bachelor of Arts [BA] Get Detailed Fees","1,250"
"55511","Bachelor of Commerce [B.Com] Get Detailed Fees","1,250"
"55511","Bachelor of Business Administration [BBA] Get Detailed Fees","1,300"
"55511","Master of Science [M.Sc] Get Detailed Fees","2,700"
"55511","Master of Arts [M.A] Get Detailed Fees","1,100"
"55511","Master of Philosophy [M.Phil] Get Detailed Fees","2,300"
"55511","Ph.D",""
"55515","Bachelor of Science [B.Sc] Get Detailed Fees","20,490"
"55515","Bachelor of Arts [BA] Get Detailed Fees","16,695"
"55515","Bachelor of Commerce [B.Com] Get Detailed Fees","18,717"
"55515","Bachelor of Business Administration [BBA] Get Detailed Fees","18,362"
"55515","Bachelor of Computer Application [BCA] Get Detailed Fees","24,362"
"55515","Master of Science [M.Sc] Get Detailed Fees","46,878"
"55515","Master of Arts [M.A]",""
"55515","Master of Commerce [M.Com]",""
"55515","Master of Philosophy [M.Phil]",""
"55515","Ph.D",""
"55515","Diploma",""
"55515","Post Graduate Diploma in Bioprocess Technology Get Detailed Fees","7,000"
"55515","Post Graduate Diploma in Clinical Trial Management and Regulatory Management Get Detailed Fees","25,000"
"55515","Certification",""
"55519","Bachelor of Science [B.Sc] Get Detailed Fees","29,000"
"55519","Bachelor of Commerce [B.Com]",""
"55519","Bachelor of Arts [BA] (English) Get Detailed Fees","29,000"
"55519","Bachelor of Business Administration [BBA] Get Detailed Fees","33,000"
"55519","Bachelor of Computer Application [BCA] Get Detailed Fees","36,000"
"55519","Master of Science [M.Sc] Get Detailed Fees","24,000"
"55519","Master of Arts [MA] (English) Get Detailed Fees","24,000"
"55519","Master of Commerce [M.Com] Get Detailed Fees","30,000"
"55520","Bachelor of Science [B.Sc] Get Detailed Fees","961"
"55520","Bachelor of Arts [BA] Get Detailed Fees","736"
"55520","Bachelor of Business Administration [BBA] Get Detailed Fees","27,000"
"55520","Bachelor of Commerce [B.Com] Get Detailed Fees","16,667"
"55520","Bachelor of Computer Application [BCA] Get Detailed Fees","15,833"
"55520","Master of Science [M.Sc] Get Detailed Fees","28,000"
"55520","Master of Arts [M.A] Get Detailed Fees","24,000"
"55520","Master of Commerce [M.Com] Get Detailed Fees","29,000"
"55520","Master of Philosophy [M.Phil] Get Detailed Fees","7,920"
"55520","Ph.D Get Detailed Fees","2,640"
"55524","Bachelor of Science [B.Sc] Get Detailed Fees","20,000"
"55524","Bachelor of Arts [BA] Get Detailed Fees","18,000"
"55524","Bachelor of Commerce [B.Com] Get Detailed Fees","32,000"
"55524","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","10,000"
"55524","Bachelor of Computer Application [BCA] Get Detailed Fees","33,000"
"55524","Master of Arts [MA] (English) Get Detailed Fees","23,000"
"55524","Master of Commerce [M.Com] (Computer Applications) Get Detailed Fees","23,000"
"55524","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","15,000"
"55524","Diploma Course in Computer Applications (Data Care Management) Get Detailed Fees","9,000"
"55524","Certificate Course in Library and Information Science",""
"55537","Master of Business Administration [MBA] Get Detailed Fees","68,000"
"55537","Bachelor of Commerce [B.Com] Get Detailed Fees","30,000"
"55537","Bachelor of Arts [BA] (English Literature)",""
"55537","Bachelor of Business Administration [BBA] Get Detailed Fees","32,000"
"55537","Bachelor of Computer Application [BCA] Get Detailed Fees","18,000"
"55537","Master of Science [M.Sc] Get Detailed Fees","40,000"
"55537","Master of Commerce [M.Com] Get Detailed Fees","30,000"
"55537","Master of Arts [MA] (English) Get Detailed Fees","24,000"
"55537","Master of Social Work [MSW] Get Detailed Fees","25,000"
"55537","Master in International Business [MIB] Get Detailed Fees","30,000"
"55537","Master of Philosophy [M.Phil] Get Detailed Fees","7,900"
"55537","Ph.D Get Detailed Fees","7,900"
"55537","Bachelor of Science [B.Sc] Get Detailed Fees","32,000"
"55537","Diploma",""
"55537","Advanced Diploma in Bioinformatics",""
"55537","Certification",""
"55543","Bachelor of Science [B.Sc] Get Detailed Fees","25,000"
"55543","Bachelor of Arts [BA] (English) Get Detailed Fees","17,000"
"55543","Bachelor of Business Administration [BBA] Get Detailed Fees","19,000"
"55543","Bachelor of Commerce [B.Com] Get Detailed Fees","20,000"
"55543","Bachelor of Computer Application [BCA] Get Detailed Fees","25,000"
"55543","Master of Social Work [MSW] Get Detailed Fees","20,000"
"55543","Master of Science [M.Sc.] (Information Technology) Get Detailed Fees","35,000"
"55543","Master of Commerce [M.Com] Get Detailed Fees","27,000"
"55543","Post Graduate Diploma",""
"55544","Bachelor of Science [B.Sc] Get Detailed Fees","2,380"
"55544","Bachelor of Arts [BA] Get Detailed Fees","2,300"
"55544","Bachelor of Commerce [B.Com] Get Detailed Fees","20,000"
"55544","Bachelor of Computer Application [BCA] Get Detailed Fees","25,000"
"55544","Master of Science [M.Sc] Get Detailed Fees","33,000"
"55544","Master of Commerce [M.Com] Get Detailed Fees","4,000"
"55544","Master of Philosophy [M.Phil]",""
"55544","Ph.D",""
"55544","Post Graduate Diploma in Computer Applications [PGDCA]",""
"55544","Diploma in Computer Application [DCA]",""
"55545","Master of Business Administration [MBA] Get Detailed Fees","40,000"
"55545","Bachelor of Science [B.Sc] Get Detailed Fees","48,000"
"55545","Bachelor of Commerce [B.Com] Get Detailed Fees","17,000"
"55545","Bachelor of Arts [BA] Get Detailed Fees","17,000"
"55545","Bachelor of Business Administration [BBA] Get Detailed Fees","26,000"
"55545","Bachelor of Computer Application [BCA] Get Detailed Fees","22,000"
"55545","Master of Science [M.Sc] Get Detailed Fees","50,790"
"55545","Master of Commerce [M.Com] Get Detailed Fees","30,000 *"
"55545","Master of Arts [M.A]",""
"55545","Master of Philosophy [M.Phil]",""
"55545","Post Graduate Diploma",""
"55548","Bachelor of Arts [BA]",""
"55548","Bachelor of Science [B.Sc]",""
"55548","Bachelor of Commerce [B.Com]",""
"55548","Master of Commerce [M.Com]",""
"55548","Master of Science [M.Sc] (Mathematics)",""
"55548","Post Graduate Diploma in Computer Applications [PGDCA]",""
